id,popularity,budget,revenue,original_title,cast,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,profitability_ratio,revenue_rating,decades,director_split
289314,0.369555,0,0,Olive Kitteridge,Frances McDormand|Richard Jenkins|Bill Murray|John Gallagher Jr.|Zoe Kazan,233,Drama,41,7.1,2014,0.0,0.0,0,0,under_million,twenty_ten,Lisa Cholodenko
254194,0.5395979999999989,0,0,Starry Eyes,Alex Essoe|Amanda Fuller|Noah Segan|Fabianne Therese|Pat Healy,98,Horror,69,5.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Kevin Kolsch
254194,0.5395979999999989,0,0,Starry Eyes,Alex Essoe|Amanda Fuller|Noah Segan|Fabianne Therese|Pat Healy,98,Horror,69,5.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Dennis Widmyer
261101,0.33303499999999997,0,0,Cantinflas,Ã“scar Jaenada|Michael Imperioli|Luis Gerardo MÃ©ndez|JoaquÃ­n Cosio|Teresa Ruiz,106,Drama,21,5.3,2014,0.0,0.0,0,0,under_million,twenty_ten,Sebastian del Amo
253295,0.33291,0,0,Manny,Manny Pacquiao|Jinkee Pacquiao|Freddie Roach|Liam Neeson|Jimmy Kimmel,106,Documentary|Drama,33,6.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Leon Gast
253295,0.33291,0,0,Manny,Manny Pacquiao|Jinkee Pacquiao|Freddie Roach|Liam Neeson|Jimmy Kimmel,106,Documentary|Drama,33,6.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Ryan Moore
82657,0.332041,0,0,7500,Ryan Kwanten|Amy Smart|Leslie Bibb|Jamie Chung|Scout Taylor-Compton,97,Thriller|Horror|Mystery,138,4.3,2014,0.0,0.0,0,0,under_million,twenty_ten,Takashi Shimizu
287415,0.331919,1500000,0,Free Fall,Sarah Butler|D. B. Sweeney|Malcolm McDowell|Ian Gomez|Adam Tomei,90,Drama|Thriller|Action,17,4.7,2014,1381636.57615718,0.0,0,0,under_million,twenty_ten,Malek Akkad
259954,0.33064499999999997,0,0,5 to 7,Anton Yelchin|BÃ©rÃ©nice Marlohe|Olivia Thirlby|Lambert Wilson|Frank Langella,98,Comedy|Romance,59,7.1,2014,0.0,0.0,0,0,under_million,twenty_ten,Victor Levin
94590,0.330541,325927,0,Angry Video Game Nerd: The Movie,James D. Rolfe|Jeremy Suarez|Sarah Glendening|Stephen Mendel|Helena Barrett,115,Science Fiction|Adventure|Comedy,25,5.8,2014,300208.442904789,0.0,0,0,under_million,twenty_ten,James D. Rolfe
94590,0.330541,325927,0,Angry Video Game Nerd: The Movie,James D. Rolfe|Jeremy Suarez|Sarah Glendening|Stephen Mendel|Helena Barrett,115,Science Fiction|Adventure|Comedy,25,5.8,2014,300208.442904789,0.0,0,0,under_million,twenty_ten,Kevin Finn
199575,0.276845,0,0,These Final Hours,Nathan Phillips|Angourie Rice|Daniel Henshall|Jessica De Gouw|David Field,87,Science Fiction|Drama|Thriller,86,6.1,2014,0.0,0.0,0,0,under_million,twenty_ten,Zak Hilditch
174337,0.460808,0,13769,The Pretty One,Zoe Kazan|Jake Johnson|Ron Livingston|Danny Pudi|Sterling Beaumon,90,Comedy|Drama,51,5.9,2014,0.0,12682.5026780722,13769,99,under_million,twenty_ten,JenÃ©e LaMarque
299939,0.324403,0,0,Debug,Jeananne Goossen|Adrian Holmes|Adam Butcher|Jason Momoa|Kyle Mac,86,Horror|Science Fiction,24,4.0,2014,0.0,0.0,0,0,under_million,twenty_ten,David Hewlett
236399,0.30353800000000003,0,0,Flowers in the Attic,Heather Graham|Ellen Burstyn|Kiernan Shipka|Dylan Bruce|Chad Willett,90,Drama|Mystery|Thriller|TV Movie,56,6.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Deborah Chow
279171,0.323009,0,0,Outlaw Prophet: Warren Jeffs,Joey King|Tony Goldwyn|Martin Landau|Molly Parker|Alex Knight,120,Drama|Crime|TV Movie,12,5.9,2014,0.0,0.0,0,0,under_million,twenty_ten,Gabriel Range
271164,0.362439,0,1009620,The Song,Alan Powell|Ali Faulkner|Caitlin Nicol-Thomas|Danny Vinson|Kenda Benward,116,Music|Romance|Drama,26,6.0,2014,0.0,929951.946679881,1009620,99,millions,twenty_ten,Richard Ramsey
270654,0.318941,500000,15000000,Parts Per Billion,Josh Hartnett|Teresa Palmer|Alexis Bledel|Rosario Dawson|Penn Badgley,139,Science Fiction,14,4.8,2014,460545.525385729,13816365.761571802,14500000,96,millions,twenty_ten,Brian Horiuchi
206296,0.318608,0,0,The Last Five Years,Anna Kendrick|Jeremy Jordan|Natalie Knepp|Bettina Bresnan|Marceline Hugot,94,Comedy|Drama|Music|Romance,108,5.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Richard LaGravenese
157099,0.317225,5000000,75143,Better Living Through Chemistry,Olivia Wilde|Michelle Monaghan|Sam Rockwell|Ray Liotta|Jane Fonda,91,Drama|Comedy,60,5.9,2014,4605455.25385729,69213.5448281198,0,0,under_million,twenty_ten,Geoff Moore
157099,0.317225,5000000,75143,Better Living Through Chemistry,Olivia Wilde|Michelle Monaghan|Sam Rockwell|Ray Liotta|Jane Fonda,91,Drama|Comedy,60,5.9,2014,4605455.25385729,69213.5448281198,0,0,under_million,twenty_ten,David Posamentier
157424,0.404018,0,0,Cabin Fever: Patient Zero,Sean Astin|Jillian Murray|Currie Graham|Ryan Donowho|Brando Eaton,91,Horror,47,4.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Kaare Andrews
211076,0.316313,0,0,Bad Turn Worse,Mackenzie Davis|Logan Huffman|Jeremy Allen White|William Devane|Jon Gries,91,Thriller|Crime|Drama,22,5.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Simon Hawkins
211076,0.316313,0,0,Bad Turn Worse,Mackenzie Davis|Logan Huffman|Jeremy Allen White|William Devane|Jon Gries,91,Thriller|Crime|Drama,22,5.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Zeke Hawkins
276401,0.315839,0,0,The Disappearance of Eleanor Rigby: Him,James McAvoy|Jessica Chastain|Bill Hader|CiarÃ¡n Hinds|Nina Arianda,89,Romance|Drama,44,6.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Ned Benson
241843,0.689942,0,0,Cooties,Elijah Wood|Alison Pill|Rainn Wilson|Jack McBrayer|Nasim Pedrad,88,Action|Comedy|Horror,136,5.2,2014,0.0,0.0,0,0,under_million,twenty_ten,Cary Murnion
241843,0.689942,0,0,Cooties,Elijah Wood|Alison Pill|Rainn Wilson|Jack McBrayer|Nasim Pedrad,88,Action|Comedy|Horror,136,5.2,2014,0.0,0.0,0,0,under_million,twenty_ten,Jonathan Milott
297680,0.309771,0,0,Hangar 10,Danny Shayler|Abbie Salt|Robert Curtis,87,Thriller|Horror|Science Fiction,20,4.7,2014,0.0,0.0,0,0,under_million,twenty_ten,Daniel Simpson
126172,0.309634,0,0,Leprechaun: Origins,Dylan Postl|Stephanie Bennett|Melissa Roxburgh|Brendan Fletcher|Andrew Dunbar,90,Horror,34,3.9,2014,0.0,0.0,0,0,under_million,twenty_ten,Zach Lipovsky
249923,0.309101,0,0,Someone Marry Barry,Tyler Labine|Damon Wayans Jr.|Lucy Punch|Hayes MacArthur|Amanda Lund,86,Comedy,50,5.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Rob Pearlstein
293894,0.512023,0,0,Viking: The Berserkers,Sol Heras|Anthony Baines|Kezia Burrows|Nick Cornwall|Harry Feltham,89,Thriller|Horror,10,5.0,2014,0.0,0.0,0,0,under_million,twenty_ten,Antony Smith
212231,0.308899,0,0,Kid Cannabis,Jonathan Daniel Brown|Kenny Wormald|Ron Perlman|Aaron Yoo|Amanda Tapping,110,Drama,38,6.3,2014,0.0,0.0,0,0,under_million,twenty_ten,John Stockwell
256687,0.43435,0,0,Swelter,Jean-Claude Van Damme|Brad Carter|Josh Henderson|Alfred Molina|Lennie James,96,Action|Drama|Thriller,11,4.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Keith Parmer
268171,0.306919,10000000,0,Elsa & Fred,Shirley MacLaine|Christopher Plummer|Chris Noth|Marcia Gay Harden|Scott Bakula,104,Comedy|Family|Romance,17,6.5,2014,9210910.50771459,0.0,0,0,under_million,twenty_ten,Michael Radford
289727,0.306026,0,4453524,The Rewrite,Hugh Grant|Marisa Tomei|Bella Heathcote|J.K. Simmons|Chris Elliott,107,Romance|Comedy,121,5.8,2014,0.0,4102101.10079591,4453524,99,millions,twenty_ten,Marc Lawrence
253849,0.304992,0,0,John Doe: Vigilante,Jamie Bamber|Lachy Hulme|Paul O'Brien|Sam Parsonson|Chris Connelly,93,Thriller|Crime,32,6.2,2014,0.0,0.0,0,0,under_million,twenty_ten,Kelly Dolen
330115,0.12871,0,0,Ride,Helen Hunt|Brenton Thwaites|Luke Wilson|Robert Knepper|Leonor Varela,93,Comedy|Drama,27,5.9,2014,0.0,0.0,0,0,under_million,twenty_ten,Helen Hunt
276496,0.302498,0,0,The Dark Horse,Cliff Curtis|James Rolleston|Kirk Torrance|Sia Trokenheim|Andrew Grainger,124,Drama,33,4.4,2014,0.0,0.0,0,0,under_million,twenty_ten,James Napier Robertson
290999,0.30149699999999996,0,0,Wyrmwood: Road Of The Dead,Jay Gallagher|Bianca Bradey|Leon Burchill|Luke McKenzie|Yure Covich,98,Horror,85,6.0,2014,0.0,0.0,0,0,under_million,twenty_ten,Kiah Roache-Turner
249660,0.300442,17000000,29789000,God's Not Dead,Kevin Sorbo|Shane Harper|David A.R. White|Dean Cain|Cassidy Gifford,113,Drama,146,6.1,2014,15658547.8631148,27438381.311431,12789000,42,millions,twenty_ten,Harold Cronk
302828,0.299103,0,0,Against the Sun,Tom Felton|Garret Dillahunt|Jake Abel|Nadia Parra,100,War|Adventure,37,6.5,2014,0.0,0.0,0,0,under_million,twenty_ten,Brian Falk
305091,0.29889899999999997,0,0,That Sugar Film,Damon Gameau|Brenton Thwaites|Isabel Lucas|Stephen Fry|Jessica Marais,97,Documentary,36,6.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Damon Gameau
99367,0.296822,0,0,Date and Switch,Sarah Hyland|Nick Offerman|Megan Mullally|Dakota Johnson|Wendi McLendon-Covey,91,Comedy,42,5.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Chris Nelson
294308,0.29562,0,0,Don't Blink,Mena Suvari|Brian Austin Green|Joanne Kelly|Robert Picardo|Fiona Gubelmann,92,Horror,18,4.1,2014,0.0,0.0,0,0,under_million,twenty_ten,Travis Oates
281418,0.29364,0,0,The Lookalike,Justin Long|Jerry O'Connell|Gillian Jacobs|Scottie Thompson|Gina Gershon,100,Thriller|Crime|Drama,11,5.0,2014,0.0,0.0,0,0,under_million,twenty_ten,Richard Gray
299969,0.293107,0,0,"Marvel: 75 Years, From Pulp to Pop!",Emily VanCamp|Stan Lee|Axel Alonso|Joe Quesada|Patton Oswalt,41,Documentary,15,7.7,2014,0.0,0.0,0,0,under_million,twenty_ten,Zak Knutson
290729,0.292497,0,0,Sniper: Legacy,Tom Berenger|Chad Michael Collins|Dennis Haysbert|Asen Asenov|Woon Young Park,94,Thriller|Action,38,5.5,2014,0.0,0.0,0,0,under_million,twenty_ten,Don Michael Paul
285549,0.292107,0,0,Horsehead,Lilly-Fleur Pointeaux|Catriona MacColl|Fu'ad AÃ¯t Aattou|Shane Woodward|Gala Besson,89,Fantasy|Horror,16,5.1,2014,0.0,0.0,0,0,under_million,twenty_ten,Romain Basset
267806,0.290104,0,2756,V/H/S: Viral,Justin Welborn|Emmy Argo|Gustavo SalmerÃ³n|Nick Blanco|Emilia Zoryan,81,Horror|Thriller,105,4.2,2014,0.0,2538.5269359261397,2756,99,under_million,twenty_ten,Nacho Vigalondo
267806,0.290104,0,2756,V/H/S: Viral,Justin Welborn|Emmy Argo|Gustavo SalmerÃ³n|Nick Blanco|Emilia Zoryan,81,Horror|Thriller,105,4.2,2014,0.0,2538.5269359261397,2756,99,under_million,twenty_ten,Marcel Sarmiento
267806,0.290104,0,2756,V/H/S: Viral,Justin Welborn|Emmy Argo|Gustavo SalmerÃ³n|Nick Blanco|Emilia Zoryan,81,Horror|Thriller,105,4.2,2014,0.0,2538.5269359261397,2756,99,under_million,twenty_ten,Gregg Bishop
267806,0.290104,0,2756,V/H/S: Viral,Justin Welborn|Emmy Argo|Gustavo SalmerÃ³n|Nick Blanco|Emilia Zoryan,81,Horror|Thriller,105,4.2,2014,0.0,2538.5269359261397,2756,99,under_million,twenty_ten,Justin Benson
267806,0.290104,0,2756,V/H/S: Viral,Justin Welborn|Emmy Argo|Gustavo SalmerÃ³n|Nick Blanco|Emilia Zoryan,81,Horror|Thriller,105,4.2,2014,0.0,2538.5269359261397,2756,99,under_million,twenty_ten,Aaron Moorhead
267806,0.290104,0,2756,V/H/S: Viral,Justin Welborn|Emmy Argo|Gustavo SalmerÃ³n|Nick Blanco|Emilia Zoryan,81,Horror|Thriller,105,4.2,2014,0.0,2538.5269359261397,2756,99,under_million,twenty_ten,Todd Lincoln 
276908,0.290033,0,0,Comet,Justin Long|Kayla Servi|Eric Winter|Emmy Rossum|Ben Scott,91,Science Fiction|Comedy|Drama|Romance,93,6.7,2014,0.0,0.0,0,0,under_million,twenty_ten,Sam Esmail
242090,0.289951,0,0,The One I Love,Mark Duplass|Elisabeth Moss|Ted Danson|Kiana Cason|Kaitlyn Dodson,91,Romance|Comedy|Drama,182,6.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Charlie McDowell
289416,0.289238,0,0,Grace,Alexia Fast|Joel David Moore|Lin Shaye|Alexis Knapp|Brett Dier,87,Thriller|Horror,38,4.7,2014,0.0,0.0,0,0,under_million,twenty_ten,Jeff Chan
265010,0.289102,0,0,The Canal,Rupert Evans|Antonia Campbell-Hughes|Hannah Hoekstra|Steve Oram|Kelly Byrne,92,Horror|Mystery|Thriller,55,5.7,2014,0.0,0.0,0,0,under_million,twenty_ten,Ivan Kavanagh
276901,0.288414,0,0,Mall,Cameron Monaghan|India Salvor Menuez|James Frecheville|Gina Gershon|Peter Stormare,88,Drama,15,5.0,2014,0.0,0.0,0,0,under_million,twenty_ten,Joseph Hahn
257117,0.288035,0,0,Blood Punch,Milo Cawthorne|Olivia Tennet|Ari Boyland|Cohen Holloway|Adelaide Kane,104,Horror|Thriller,11,7.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Madellaine Paxson
113833,0.286381,0,0,The Normal Heart,Mark Ruffalo|Jim Parsons|Matt Bomer|Julia Roberts|Jonathan Groff,133,Drama,197,7.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Ryan Murphy
243526,0.285328,0,0,Faults,Leland Orser|Mary Elizabeth Winstead|Chris Ellis|Jon Gries|Lance Reddick,93,Thriller|Drama,36,6.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Riley Stearns
79316,0.283225,7000000,36433975,Devil's Due,Allison Miller|Zach Gilford|Sam Anderson|Robert Belushi|Catherine Kresge,89,Horror,164,4.5,2014,6447637.35540021,33559008.31653111,29433975,80,millions,twenty_ten,Matt Bettinelli-Olpin
79316,0.283225,7000000,36433975,Devil's Due,Allison Miller|Zach Gilford|Sam Anderson|Robert Belushi|Catherine Kresge,89,Horror,164,4.5,2014,6447637.35540021,33559008.31653111,29433975,80,millions,twenty_ten,Tyler Gillett
285387,0.280438,0,0,Colt 45,GÃ©rard Lanvin|JoeyStarr|Ymanol Perset|Simon Abkarian|Alice Taglioni,85,Drama|Thriller|Action|Crime,47,5.3,2014,0.0,0.0,0,0,under_million,twenty_ten,Fabrice Du Welz
258284,0.280105,0,0,Every Secret Thing,Diane Lane|Elizabeth Banks|Dakota Fanning|Danielle Macdonald|Nate Parker,93,Thriller|Drama|Crime|Mystery,39,5.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Amy Berg
284284,0.38421,0,0,The Keeping Room,Hailee Steinfeld|Sam Worthington|Brit Marling|Muna Otaru|Nicholas Pinnock,95,Drama|Western,35,4.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Daniel Barber
294093,0.279115,0,0,Dinosaur Island,Darius Williams-Watt|Kate Rasmussen|Joe Bistaveous|Juliette Frederick|Vincent Naviti,90,Adventure|Science Fiction|Fantasy|Family,13,4.3,2014,0.0,0.0,0,0,under_million,twenty_ten,Matt Drummond
304336,0.278064,0,0,Lap Dance,Carmen Electra|Briana Evigan|Stacey Dash|Nia Peeples|James Remar,100,Drama,16,3.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Greg Carter
276488,0.277049,0,0,Let Us Prey,Liam Cunningham|Niall Greig Fulton|Pollyanna McIntosh|Douglas Russell|Bryan Larkin,88,Horror,44,5.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Brian O'Malley
319389,0.275803,0,0,Lovesick,Matt LeBlanc|Ali Larter|Rachael Harris|Ashley Williams|Chevy Chase,100,Romance|Comedy,17,4.9,2014,0.0,0.0,0,0,under_million,twenty_ten,Luke Matheny
278774,0.272995,0,0,Zapped,Zendaya|Chanelle Peloso|Spencer Boldman|Adam DiMarco|Emilia McCarthy,102,Family|Fantasy|Comedy|Romance,89,5.5,2014,0.0,0.0,0,0,under_million,twenty_ten,Peter DeLuise
286709,0.27169699999999997,5000000,0,Revenge of the Green Dragons,Justin Chon|Kevin Wu|Harry Shum Jr.|Ray Liotta|Jin Auyeung,94,Drama|Action|Crime,19,5.2,2014,4605455.25385729,0.0,0,0,under_million,twenty_ten,Andrew Lau
286709,0.27169699999999997,5000000,0,Revenge of the Green Dragons,Justin Chon|Kevin Wu|Harry Shum Jr.|Ray Liotta|Jin Auyeung,94,Drama|Action|Crime,19,5.2,2014,4605455.25385729,0.0,0,0,under_million,twenty_ten,Andrew Loo
282672,0.270806,0,0,My Mistress,Emmanuelle BÃ©art|Harrison Gilbertson|Rachael Blake|Socratis Otto|Leah Purcell,104,Romance|Drama,11,5.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Stephen Lance
306650,0.26952800000000005,0,0,Kajaki,Mark Stanley|Malachi Kirby|Ali Cook|David Elliot|Paul Luebke,108,Thriller|War|Adventure|Drama,55,5.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Paul Katis
305932,0.26927399999999996,0,0,Expelled,Lia Marie Johnson|Andrea Russett|Marcus Johns|Kristina Hayes|Teala Dunn,85,Comedy,118,6.3,2014,0.0,0.0,0,0,under_million,twenty_ten,Alex Goyette
255491,0.26903299999999997,0,0,Authors Anonymous,Kaley Cuoco|Chris Klein|Teri Polo|Dylan Walsh|Dennis Farina,92,Comedy,13,3.7,2014,0.0,0.0,0,0,under_million,twenty_ten,Ellie Kanner
114750,0.205077,1000000,0,Dear White People,Tessa Thompson|Tyler James Williams|Kyle Gallner|Teyonah Parris|Brandon P. Bell,108,Drama|Comedy,148,6.2,2014,921091.050771459,0.0,0,0,under_million,twenty_ten,Justin Simien
252102,0.267446,0,0,Land Ho!,Paul Eenhoorn|Earl Lynn Nelson|Karrie Crouse|Elizabeth McKee|Alice Olivia Clarke,96,Comedy|Adventure,17,5.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Aaron Katz
252102,0.267446,0,0,Land Ho!,Paul Eenhoorn|Earl Lynn Nelson|Karrie Crouse|Elizabeth McKee|Alice Olivia Clarke,96,Comedy|Adventure,17,5.8,2014,0.0,0.0,0,0,under_million,twenty_ten,Martha Stephens
209269,0.264523,0,0,Felony,Joel Edgerton|Jai Courtney|Melissa George|Tom Wilkinson|Sarah Roberts,105,Mystery|Thriller|Crime,28,5.1,2014,0.0,0.0,0,0,under_million,twenty_ten,Matthew Saville
269650,0.264059,0,0,Appleseed Alpha,Luci Christian|David Matranga|Wendel Calvert|Adam Gibbs|Elizabeth Bunch,90,Animation|Science Fiction|Action,121,6.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Shinji Aramaki
216580,0.261284,0,0,Savaged,Amanda Adrienne|Rodney Rowland|Tom Ardavany|John Charles Meyer|Ronnie Gene Blevins,91,Action|Drama|Horror|Thriller,30,5.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Michael S. Ojeda
114155,0.259735,0,0,Effie Gray,Emma Thompson|Dakota Fanning|Tom Sturridge|Robbie Coltrane|Julie Walters,108,Drama,24,6.1,2014,0.0,0.0,0,0,under_million,twenty_ten,Richard Laxton
259074,0.258304,0,0,Joy Ride 3,Kirsten Prout|Dean Armstrong|Jesse Hutch|Benjamin Hollingsworth|Ken Kirzinger,96,Thriller,32,4.4,2014,0.0,0.0,0,0,under_million,twenty_ten,Declan O'Brien
249021,0.258209,0,0,Android Cop,Michael Jai White|Charles S. Dutton|Kadeem Hardison|Randy Wayne|Larissa Vereza,88,Action|Science Fiction,20,3.0,2014,0.0,0.0,0,0,under_million,twenty_ten,Mark Atkins
258893,0.256655,0,0,Scooby-Doo! WrestleMania Mystery,Matthew Lillard|Grey Griffin|Frank Welker|Frank Welker|Mindy Cohn,84,Animation|Comedy|Family|Mystery,24,6.2,2014,0.0,0.0,0,0,under_million,twenty_ten,Brandon Vietti
304613,0.255838,3000000,0,Charlie's Farm,Tara Reid|Bill Moseley|Kane Hodder|Nathan Jones|Dean Kirkright,93,Horror,17,4.6,2014,2763273.15231437,0.0,0,0,under_million,twenty_ten,Chris Sun
269100,0.252762,0,0,Video Games: The Movie,Sean Astin|Wil Wheaton|Zach Braff|Alison Haislip|Donald Faison,101,History|Documentary|Animation,73,6.0,2014,0.0,0.0,0,0,under_million,twenty_ten,Jeremy Snead
124470,0.24686999999999998,0,0,Exists,Brian Steele|Denise Williamson|Samuel Davis|Roger Edwards|Chris Osborn,86,Horror,45,4.5,2014,0.0,0.0,0,0,under_million,twenty_ten,Eduardo SÃ¡nchez
282296,0.751476,5000000,4013786,My Old Lady,Maggie Smith|Kevin Kline|Kristin Scott Thomas|Dominique Pinon|Michael Burstin,107,Romance|Comedy|Drama,65,6.0,2014,4605455.25385729,3697062.36431177,0,0,millions,twenty_ten,Israel Horovitz
293262,0.431184,0,7205,I Am Ali,Muhammad Ali|Muhammad Ali Jr.|Hana Ali|Maryum Ali|Rahaman Ali,111,Documentary,18,6.6,2014,0.0,6636.46102080836,7205,99,under_million,twenty_ten,Clare Lewins
274820,0.374265,0,0,One Square Mile,Kelly Blatz|Richard Jenkins|Cam Gigandet|Kim Basinger|Analeigh Tipton,96,Drama,13,5.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Charles-Olivier Michaud
275619,0.634232,0,0,Age of Tomorrow,Kelly Hu|Anthony Marks|Robert Picardo|Lane Townsend|Morgan West,90,Thriller|Science Fiction|Action,10,2.4,2014,0.0,0.0,0,0,under_million,twenty_ten,James Kondelik
244403,0.240398,5000000,0,Rudderless,Billy Crudup|Anton Yelchin|Felicity Huffman|Selena Gomez|Laurence Fishburne,105,Music|Drama|Comedy,65,7.1,2014,4605455.25385729,0.0,0,0,under_million,twenty_ten,William H. Macy
251232,0.239934,0,0,Copenhagen,Gethin Anthony|Frederikke Dahl Hansen|Sebastian Armesto|Tamzin Merchant|Mille Dinesen,98,Adventure|Romance|Drama,41,6.6,2014,0.0,0.0,0,0,under_million,twenty_ten,Mark Raso
283589,0.239862,0,0,Bang Bang,Hrithik Roshan|Katrina Kaif|Danny Denzongpa|Ron Smoorenburg,153,Action|Adventure|Thriller|Romance,53,6.2,2014,0.0,0.0,0,0,under_million,twenty_ten,Siddharth Anand
286548,0.23712600000000003,0,0,TEKKEN: A Man Called X,Kane Kosugi|Cary-Hiroyuki Tagawa|Gary Daniels|Charlotte Kirk|Rade Serbedzija,90,Action,23,4.2,2014,0.0,0.0,0,0,under_million,twenty_ten,Wych Kaosayananda
289394,0.342044,0,0,Houdini,Adrien Brody|Kristen Connolly|Evan Jones|Tom Benedict Knight|Caroline Boulton,210,TV Movie|Drama|History,53,7.1,2014,0.0,0.0,0,0,under_million,twenty_ten,Uli Edel
200511,0.23281999999999997,0,0,7 Minutes,Luke Mitchell|Leven Rambin|Jason Ritter|Kris Kristofferson|Joel Murray,92,Drama|Crime|Thriller,23,5.0,2014,0.0,0.0,0,0,under_million,twenty_ten,Jay Martin
214087,0.23236500000000002,0,0,De toutes nos forces,Jacques Gamblin|Alexandra Lamy|Fabien HÃ©raud|Sophie de FÃ¼rst|Pablo Pauly,94,Drama,28,7.0,2014,0.0,0.0,0,0,under_million,twenty_ten,Nils Tavernier
250766,0.23224099999999998,0,0,Life Itself,Roger Ebert|Werner Herzog|Martin Scorsese|Errol Morris|Ava DuVernay,120,Documentary,104,7.7,2014,0.0,0.0,0,0,under_million,twenty_ten,Steve James
260001,0.23157800000000003,0,8265,Life Partners,Leighton Meester|Gillian Jacobs|Adam Brody|Gabourey Sidibe|Beth Dover,95,Romance|Comedy,71,6.1,2014,0.0,7612.81753462611,8265,99,under_million,twenty_ten,Susanna Fogel
180305,0.23063699999999998,0,0,Mercy,Chandler Riggs|Dylan McDermott|Mark Duplass|Frances O'Connor|Joel Courtney,79,Thriller|Horror,45,4.9,2014,0.0,0.0,0,0,under_million,twenty_ten,Peter Cornwell
254193,0.22992600000000002,0,0,Late Phases,Tina Louise|Ethan Embry|Erin Cummings|Karen Lynn Gorney|Tom Noonan,95,Thriller|Horror,37,5.6,2014,0.0,0.0,0,0,under_million,twenty_ten,AdriÃ¡n GarcÃ­a Bogliano
253251,0.22849499999999998,0,0,10.000 KM,Natalia Tena|David Verdaguer,99,Comedy|Drama|Romance,24,6.2,2014,0.0,0.0,0,0,under_million,twenty_ten,Carlos Marques-Marcet
289712,0.227613,0,0,Mockingbird,Alyvia Alyn Lind|Emily Alyn Lind|Audrey Marie Anderson|Lee Garlington|Spencer List,81,Horror,21,4.1,2014,0.0,0.0,0,0,under_million,twenty_ten,Bryan Bertino
286668,0.32145300000000004,7000000,0,A Good Man,Steven Seagal|Victor Webster|Tzi Ma|Iulia Verdes|Massimo Dobrovic,100,Action,26,4.9,2014,6447637.35540021,0.0,0,0,under_million,twenty_ten,Keoni Waxman
263855,0.226863,0,0,Fort Bliss,Michelle Monaghan|Emmanuelle Chriqui|Pablo Schreiber|Ron Livingston|Freddy RodrÃ­guez,116,War|Drama,14,6.2,2014,0.0,0.0,0,0,under_million,twenty_ten,Claudia Myers
